CASEID,YEAR,FIPS,SED_EAT_TOTAL,SED_WORKING_TOTAL,PRIME_EAT
20060807061268,2006,24,30,10,180
20060807061275,2006,24,120,0,0
20060807061276,2006,24,0,0,240
20060807061291,2006,25,15,0,120
20060807061294,2006,25,0,0,300
20060807061311,2006,25,10,0,100
20060807061332,2006,26,0,0,1080
20060807061334,2006,26,0,0,133
20060807061349,2006,26,60,0,60
20060807061365,2006,26,70,0,420
20060807061366,2006,26,10,0,360
20060807061370,2006,26,20,10,150
20060807061374,2006,26,20,20,30
20060807061391,2006,26,0,0,270
20060807061395,2006,27,40,0,0
20060807061407,2006,27,30,30,30
20060807061411,2006,27,4,0,60
20060807061418,2006,28,150,0,270
20060807061420,2006,28,40,0,60
20060807061424,2006,28,9,3,75
20060807061432,2006,28,4,0,76
20060807061452,2006,29,0,0,360
20060807061456,2006,29,15,0,30
20060807061460,2006,29,20,0,360
20060807061462,2006,29,25,15,20
20060807061469,2006,29,68,17,452
20060807061471,2006,29,20,10,5
20060807061472,2006,29,0,0,8
20060807061474,2006,29,90,0,60
20060807061480,2006,30,3,0,375
20060807061500,2006,32,0,0,135
20060807061508,2006,33,0,0,280
20060807061510,2006,33,30,15,60
20060807061511,2006,34,92,1,90
20060807061545,2006,34,10,0,360
20060807061550,2006,34,0,0,60
20060807061580,2006,35,1,1,30
20060807061594,2006,36,0,0,110
20060807061602,2006,36,20,0,0
20060807061606,2006,36,3,3,20
20060807061608,2006,36,2,1,150
20060807061610,2006,36,45,0,45
20060807061614,2006,36,0,0,220
20060807061616,2006,36,40,0,130
20060807061622,2006,36,90,0,45
20060807061627,2006,36,0,0,285
20060807061639,2006,36,5,0,120
20060807061662,2006,36,0,0,120
20060807061678,2006,36,292,73,680
20060807061686,2006,36,0,0,560
20060807061689,2006,36,96,0,100
20060807061691,2006,36,22,11,116
20060807061695,2006,36,0,0,165
20060807061699,2006,36,15,0,150
20060807061701,2006,36,0,0,60
20060807061706,2006,36,30,30,80
20060807061712,2006,36,0,0,60
20060807061726,2006,37,5,5,20
20060807061727,2006,37,0,0,30
20060807061734,2006,37,0,0,90
20060807061739,2006,37,120,0,180
20060807061743,2006,37,0,0,140
20060807061756,2006,37,10,10,60
20060807061763,2006,37,0,0,90
20060807061764,2006,37,0,0,600
20060807061800,2006,39,0,0,270
20060807061804,2006,39,0,0,180
20060807061808,2006,39,0,0,0
20060807061811,2006,39,0,0,220
20060807061814,2006,39,0,0,200
20060807061820,2006,39,0,0,260
20060807061826,2006,39,568,5,40
20060807061833,2006,39,4,0,168
20060807061852,2006,39,40,0,60
20060807061856,2006,39,0,0,30
20060807061859,2006,39,40,5,260
20060807061865,2006,39,0,0,90
20060807061875,2006,40,0,0,210
20060807061876,2006,40,30,0,45
20060807061887,2006,40,88,0,60
20060807061889,2006,41,16,0,240
20060807061902,2006,41,0,0,150
20060807061924,2006,42,34,5,90
20060807061942,2006,42,20,10,80
20060807061946,2006,42,0,0,340
20060807061969,2006,42,40,20,120
20060807061985,2006,42,380,190,60
20060807062002,2006,45,25,0,20
20060807062010,2006,45,45,45,0
20060807062034,2006,47,0,0,160
20060807062040,2006,47,15,0,110
20060807062047,2006,47,30,0,120
20060807062050,2006,47,20,10,200
20060807062058,2006,48,240,60,180
20060807062060,2006,48,150,75,270
20060807062062,2006,48,90,0,60
20060807062074,2006,48,25,0,450
20060807062077,2006,48,0,0,60
20060807062087,2006,48,20,5,180
20060807062090,2006,48,0,0,130
20060807062092,2006,48,0,0,180
20060807062094,2006,48,0,0,50
20060807062106,2006,48,20,10,30
20060807062114,2006,48,10,5,180
20060807062121,2006,48,15,0,120
20060807062143,2006,48,0,0,80
20060807062145,2006,48,40,20,150
20060807062169,2006,48,0,0,260
20060807062180,2006,48,45,0,210
20060807062215,2006,48,0,0,170
20060807062220,2006,49,30,30,70
20060807062221,2006,49,15,0,40
20060807062226,2006,49,0,0,540
20060807062239,2006,51,5,0,105
20060807062253,2006,51,35,0,30
20060807062258,2006,51,0,0,480
20060807062260,2006,51,45,0,375
20060807062278,2006,51,0,0,214
20060807062279,2006,51,21,0,360
20060807062299,2006,53,60,0,180
20060807062300,2006,53,0,0,520
20060807062329,2006,53,2,1,110
20060807062351,2006,55,1380,460,105
20060807062358,2006,55,60,20,270
20060807062366,2006,55,45,0,45
20060807062371,2006,55,10,10,15
20060807062372,2006,55,0,0,160
20060807062392,2006,8,86,43,200
20060807062396,2006,8,48,0,120
20060807062399,2006,9,480,240,100
20060807062442,2006,21,0,0,60
20060807062470,2006,27,0,0,270
20060807062471,2006,27,10,10,45
20060807062481,2006,27,195,0,315
20060807062482,2006,27,20,0,90
20060807062485,2006,27,0,0,195
20060807062491,2006,29,0,0,120
20060807062509,2006,33,40,5,160
20060807062510,2006,33,20,0,1
20060807062517,2006,41,0,0,340
20060807062521,2006,41,0,0,240
20060807062522,2006,44,0,0,160
20060807062524,2006,44,0,0,300
20060807062527,2006,45,20,10,130
20060807062534,2006,50,0,0,240
20060807062536,2006,51,5,0,120
20060807062544,2006,53,0,0,270
20060807062545,2006,53,30,15,150
20060807062547,2006,53,0,0,190
20060807062557,2006,55,0,0,225
20060808060001,2006,1,0,0,200
20060808060097,2006,39,20,0,50
20060808060565,2006,4,0,0,93
20060808060925,2006,12,0,0,60
20060808060982,2006,12,0,0,210
20060808060997,2006,12,0,0,30
20060808061102,2006,17,10,0,10
20060808061195,2006,18,60,0,90
20060808061205,2006,18,135,15,30
20060808061279,2006,22,30,15,180
20060808061431,2006,27,10,10,10
20060808061462,2006,28,30,10,279
20060808061467,2006,29,4,2,250
20060808061509,2006,31,955,0,470
20060808061720,2006,36,30,5,150
20060808061816,2006,39,60,60,0
20060808061899,2006,41,68,10,200
20060808061957,2006,42,20,0,240
20060808062007,2006,45,40,0,0
20060808062038,2006,47,0,0,12
20060808062040,2006,47,0,0,225
20060808062067,2006,48,20,0,70
20060808062147,2006,48,0,0,100
20060808062203,2006,48,0,0,80
20060808062289,2006,53,30,5,150
20060808062299,2006,53,8,2,260
20060808062357,2006,55,0,0,280
20060808062481,2006,33,0,0,70
20060808062501,2006,44,0,0,700
20060808062515,2006,50,20,0,150
20060906060647,2006,6,0,0,150
20060906060971,2006,12,10,0,70
20060906061513,2006,34,0,0,120
20060906061907,2006,42,30,0,210
20060906062488,2006,31,0,0,60
20060906062513,2006,45,20,0,90
20060907060524,2006,1,0,0,45
20060907060583,2006,5,30,0,60
20060907060718,2006,6,0,0,90
20060907060740,2006,6,60,15,150
20060907060760,2006,6,0,0,95
20060907060846,2006,9,161,0,10
20060907060861,2006,11,30,0,180
20060907060908,2006,12,0,0,120
20060907060961,2006,12,0,0,156
20060907060967,2006,12,30,0,30
20060907060984,2006,13,0,0,220
20060907061024,2006,13,45,0,135
20060907061041,2006,16,40,0,180
20060907061084,2006,17,0,0,156
20060907061089,2006,17,0,0,270
20060907061142,2006,18,260,130,140
20060907061180,2006,19,0,0,360
20060907061206,2006,21,4,0,60
20060907061263,2006,23,0,0,460
20060907061283,2006,25,2,1,10
20060907061290,2006,25,15,0,75
20060907061293,2006,25,30,0,60
20060907061367,2006,26,15,0,90
20060907061392,2006,27,30,30,10
20060907061399,2006,27,150,30,120
20060907061427,2006,28,20,0,30
20060907061447,2006,29,0,0,40
20060907061478,2006,30,35,5,55
20060907061495,2006,32,0,0,240
20060907061570,2006,35,0,0,420
20060907061572,2006,35,100,0,300
20060907061623,2006,36,0,0,120
20060907061624,2006,36,0,0,50
20060907061705,2006,36,30,0,60
20060907061735,2006,37,21,21,30
20060907061782,2006,37,8,2,60
20060907061788,2006,38,9,3,330
20060907061801,2006,39,0,0,30
20060907061815,2006,39,0,0,50
20060907061888,2006,40,0,0,160
20060907062070,2006,48,0,0,120
20060907062078,2006,48,0,0,60
20060907062080,2006,48,0,0,90
20060907062100,2006,48,45,0,90
20060907062104,2006,48,30,0,0
20060907062105,2006,48,180,0,180
20060907062118,2006,48,10,0,240
20060907062144,2006,48,0,0,150
20060907062156,2006,48,0,0,100
20060907062267,2006,51,6,0,280
20060907062289,2006,51,40,0,160
20060907062306,2006,53,0,0,110
20060907062320,2006,53,10,5,80
20060907062361,2006,55,2,2,0
20060907062370,2006,55,20,0,300
20060907062380,2006,2,0,0,90
20060907062429,2006,19,0,0,240
20060907062457,2006,24,20,10,100
20060907062483,2006,27,0,0,210
20060908060040,2006,13,0,0,150
20060908060043,2006,15,0,0,150
20060908060045,2006,17,25,10,0
20060908060046,2006,17,0,0,60
20060908060081,2006,36,0,0,425
20060908060101,2006,42,0,0,120
20060908060115,2006,48,15,5,0
20060908060137,2006,53,10,0,330
20060908060140,2006,54,0,0,105
20060908060518,2006,1,60,0,60
20060908060520,2006,1,70,60,0
20060908060530,2006,1,40,20,220
20060908060542,2006,4,15,15,0
20060908060546,2006,4,60,0,240
20060908060547,2006,4,15,5,120
20060908060555,2006,4,40,10,240
20060908060562,2006,4,0,0,270
20060908060578,2006,5,30,0,15
20060908060589,2006,5,10,10,30
20060908060597,2006,5,0,0,20
20060908060601,2006,5,60,10,360
20060908060604,2006,5,0,0,90
20060908060609,2006,6,0,0,50
20060908060640,2006,6,0,0,600
20060908060641,2006,6,0,0,40
20060908060642,2006,6,0,0,450
20060908060654,2006,6,0,0,360
20060908060682,2006,6,0,0,70
20060908060695,2006,6,45,0,15
20060908060715,2006,6,90,0,120
20060908060727,2006,6,0,0,1205
20060908060735,2006,6,0,0,400
20060908060737,2006,6,0,0,150
20060908060739,2006,6,10,0,60
20060908060749,2006,6,0,0,180
20060908060779,2006,6,30,15,120
20060908060782,2006,6,42,8,135
20060908060787,2006,6,30,5,180
20060908060794,2006,6,0,0,0
20060908060809,2006,6,0,0,100
20060908060814,2006,6,0,0,180
20060908060817,2006,6,50,10,140
20060908060820,2006,6,0,0,159
20060908060823,2006,6,20,0,240
20060908060835,2006,6,0,0,95
20060908060848,2006,6,0,0,660
20060908060849,2006,6,65,3,250
20060908060854,2006,8,0,0,145
20060908060855,2006,8,20,5,228
20060908060871,2006,8,5,5,0
20060908060882,2006,9,15,0,60
20060908060884,2006,9,15,0,60
20060908060886,2006,9,15,0,120
20060908060889,2006,10,40,0,360
20060908060893,2006,12,0,0,225
20060908060913,2006,12,15,0,20
20060908060916,2006,12,0,0,195
20060908060933,2006,12,0,0,180
20060908060934,2006,12,20,0,150
20060908060937,2006,12,30,15,45
20060908060950,2006,12,0,0,40
20060908060951,2006,12,5,5,65
20060908060953,2006,12,0,0,85
20060908060955,2006,12,120,30,20
20060908060972,2006,12,10,0,95
20060908060976,2006,12,40,20,100
20060908060980,2006,12,0,0,80
20060908060987,2006,12,4,2,100
20060908060993,2006,12,50,10,30
20060908060994,2006,12,0,0,225
20060908061012,2006,13,0,0,300
20060908061016,2006,13,0,0,160
20060908061031,2006,13,0,0,70
20060908061038,2006,13,0,0,240
20060908061042,2006,13,1515,505,210
20060908061051,2006,13,34,15,20
20060908061055,2006,13,411,2,270
20060908061060,2006,13,60,15,248
20060908061065,2006,13,0,0,60
20060908061079,2006,13,10,0,150
20060908061086,2006,16,30,30,0
20060908061101,2006,17,0,0,315
20060908061108,2006,17,40,10,0
20060908061110,2006,17,4,1,240
20060908061134,2006,17,0,0,240
20060908061135,2006,17,90,0,270
20060908061152,2006,17,20,0,105
20060908061159,2006,17,0,0,95
20060908061163,2006,17,40,0,90
20060908061177,2006,18,0,0,80
20060908061182,2006,18,34,0,30
20060908061185,2006,18,0,0,60
20060908061193,2006,18,45,15,180
20060908061197,2006,18,44,2,80
20060908061208,2006,18,60,0,30
20060908061213,2006,19,15,0,420
20060908061220,2006,19,75,0,225
20060908061225,2006,19,0,0,210
20060908061230,2006,20,0,0,240
20060908061232,2006,20,15,0,75
20060908061233,2006,20,45,0,285
20060908061236,2006,20,0,0,166
20060908061241,2006,21,0,0,375
20060908061249,2006,21,0,0,320
20060908061250,2006,21,15,0,50
20060908061252,2006,21,50,25,120
20060908061262,2006,22,0,0,130
20060908061276,2006,22,0,0,159
20060908061318,2006,25,15,0,105
20060908061321,2006,25,0,0,120
20060908061327,2006,25,0,0,120
20060908061328,2006,25,0,0,300
20060908061329,2006,25,0,0,45
20060908061330,2006,25,0,0,120
20060908061334,2006,25,180,45,180
20060908061340,2006,25,0,0,150
20060908061347,2006,25,60,0,90
20060908061348,2006,25,5,0,20
20060908061352,2006,25,0,0,240
20060908061364,2006,26,40,10,440
20060908061368,2006,26,0,0,110
20060908061373,2006,26,6,2,255
20060908061375,2006,26,70,30,60
20060908061377,2006,26,80,20,60
20060908061385,2006,26,15,0,90
20060908061391,2006,26,5,5,30
20060908061414,2006,26,8,0,200
20060908061426,2006,27,10,5,90
20060908061428,2006,27,0,0,380
20060908061429,2006,27,15,15,60
20060908061430,2006,27,60,0,300
20060908061435,2006,27,100,20,260
20060908061442,2006,27,15,5,150
20060908061446,2006,28,0,0,120
20060908061458,2006,28,40,0,90
20060908061472,2006,29,5,0,30
20060908061481,2006,29,0,0,480
20060908061487,2006,29,398,0,20
20060908061499,2006,30,0,0,360
20060908061522,2006,32,40,0,120
20060908061528,2006,32,30,0,80
20060908061538,2006,34,60,15,460
20060908061542,2006,34,0,0,285
20060908061548,2006,34,185,0,120
20060908061561,2006,34,0,0,60
20060908061567,2006,34,50,0,5
20060908061579,2006,34,0,0,90
20060908061582,2006,34,15,0,20
20060908061588,2006,35,0,0,25
20060908061592,2006,35,20,20,30
20060908061602,2006,36,0,0,40
20060908061603,2006,36,0,0,120
20060908061616,2006,36,0,0,340
20060908061617,2006,36,0,0,366
20060908061618,2006,36,0,0,195
20060908061621,2006,36,0,0,140
20060908061627,2006,36,0,0,165
20060908061628,2006,36,0,0,150
20060908061646,2006,36,200,10,120
20060908061670,2006,36,0,0,320
20060908061677,2006,36,0,0,40
20060908061682,2006,36,135,40,0
20060908061685,2006,36,135,5,90
20060908061688,2006,36,15,5,255
20060908061701,2006,36,4,2,60
20060908061703,2006,36,70,0,90
20060908061708,2006,36,0,0,210
20060908061716,2006,36,0,0,20
20060908061722,2006,36,0,0,90
20060908061742,2006,37,15,0,135
20060908061749,2006,37,10,0,20
20060908061751,2006,37,0,0,560
20060908061754,2006,37,10,0,75
20060908061763,2006,37,13,0,20
20060908061769,2006,37,100,50,90
20060908061797,2006,39,20,10,330
20060908061801,2006,39,25,0,450
20060908061802,2006,39,0,0,555
20060908061803,2006,39,0,0,360
20060908061808,2006,39,40,15,20
20060908061809,2006,39,0,0,240
20060908061819,2006,39,32,8,40
20060908061851,2006,39,15,15,30
20060908061858,2006,39,10,5,0
20060908061868,2006,40,30,0,90
20060908061869,2006,40,225,0,530
20060908061873,2006,40,10,0,90
20060908061879,2006,40,60,60,60
20060908061900,2006,41,0,0,160
20060908061901,2006,41,12,1,440
20060908061906,2006,41,0,0,230
20060908061908,2006,42,865,30,25
20060908061913,2006,42,55,5,825
20060908061915,2006,42,0,0,180
20060908061919,2006,42,180,60,60
20060908061922,2006,42,15,5,210
20060908061948,2006,42,30,10,315
20060908061970,2006,42,10,10,15
20060908061971,2006,42,90,0,165
20060908061973,2006,42,0,0,60
20060908061983,2006,42,240,0,65
20060908061986,2006,42,0,0,60
20060908061990,2006,44,12,1,230
20060908061998,2006,45,7,0,50
20060908062009,2006,45,0,0,180
20060908062019,2006,46,15,0,105
20060908062023,2006,47,0,0,35
20060908062045,2006,47,30,10,90
20060908062050,2006,47,12,6,70
20060908062052,2006,47,30,10,135
20060908062061,2006,47,0,0,146
20060908062066,2006,48,0,0,45
20060908062069,2006,48,0,0,183
20060908062085,2006,48,0,0,4
20060908062089,2006,48,10,5,120
20060908062095,2006,48,40,0,60
20060908062100,2006,48,0,0,130
20060908062101,2006,48,0,0,180
20060908062104,2006,48,0,0,160
20060908062115,2006,48,0,0,50
20060908062124,2006,48,0,0,270
20060908062130,2006,48,60,0,54
20060908062132,2006,48,0,0,120
20060908062136,2006,48,10,5,210
20060908062142,2006,48,0,0,135
20060908062150,2006,48,0,0,240
20060908062152,2006,48,5,5,0
20060908062162,2006,48,0,0,180
20060908062163,2006,48,0,0,240
20060908062174,2006,48,0,0,120
20060908062181,2006,48,0,0,190
20060908062186,2006,48,0,0,120
20060908062207,2006,48,0,0,340
20060908062210,2006,49,15,5,210
20060908062214,2006,49,90,30,270
20060908062222,2006,49,80,40,70
20060908062233,2006,51,0,0,60
20060908062246,2006,51,20,5,150
20060908062247,2006,51,40,20,210
20060908062261,2006,51,12,2,330
20060908062275,2006,53,450,150,270
20060908062296,2006,53,30,5,100
20060908062297,2006,53,30,10,0
20060908062304,2006,53,60,20,225
20060908062306,2006,53,0,0,360
20060908062313,2006,53,400,10,340
20060908062314,2006,53,0,0,180
20060908062315,2006,53,55,15,30
20060908062317,2006,54,0,0,570
20060908062325,2006,54,75,15,0
20060908062332,2006,55,0,0,120
20060908062337,2006,55,15,0,105
20060908062344,2006,55,10,0,20
20060908062360,2006,56,0,0,150
20060908062364,2006,8,50,5,100
20060908062370,2006,8,0,0,74
20060908062372,2006,8,10,0,80
20060908062375,2006,8,0,0,20
20060908062380,2006,8,105,0,0
20060908062386,2006,9,0,0,210
20060908062394,2006,9,0,0,300
20060908062399,2006,11,60,0,90
20060908062400,2006,15,0,0,15
20060908062407,2006,19,0,0,550
20060908062414,2006,20,0,0,360
20060908062421,2006,21,55,25,0
20060908062424,2006,21,40,10,100
20060908062428,2006,23,0,0,45
20060908062432,2006,24,0,0,120
20060908062434,2006,24,0,0,250
20060908062438,2006,24,20,10,160
20060908062451,2006,27,7,0,20
20060908062452,2006,27,0,0,14
20060908062454,2006,27,0,0,180
20060908062457,2006,27,5,0,30
20060908062459,2006,27,60,60,20
20060908062460,2006,27,20,0,120
20060908062462,2006,27,0,0,60
20060908062464,2006,29,0,0,30
20060908062470,2006,29,60,0,60
20060908062482,2006,33,30,0,30
20060908062493,2006,40,10,0,20
20060908062499,2006,41,35,0,175
20060908062505,2006,45,60,0,60
20060908062513,2006,45,0,0,320
20060908062531,2006,55,20,0,90
20060908062533,2006,55,30,0,100
20060909060114,2006,51,0,0,180
20060909060122,2006,41,40,0,60
20060909060615,2006,6,0,0,105
20060909060638,2006,6,0,0,120
20060909060682,2006,6,0,0,190
20060909060702,2006,6,30,30,20
20060909060841,2006,8,360,90,80
20060909060860,2006,9,0,0,90
20060909060951,2006,12,4,0,50
20060909060960,2006,12,24,9,130
20060909060976,2006,12,4,0,30
20060909060983,2006,12,40,0,120
20060909061075,2006,16,100,0,200
20060909061110,2006,17,30,15,90
20060909061184,2006,18,15,0,135
20060909061206,2006,20,0,0,240
20060909061251,2006,22,60,10,285
20060909061262,2006,22,0,0,180
20060909061279,2006,24,10,0,0
20060909061282,2006,24,6,2,225
20060909061285,2006,24,15,5,30
20060909061387,2006,26,0,0,100
20060909061415,2006,27,135,12,150
20060909061433,2006,28,50,10,150
20060909061439,2006,28,0,0,330
20060909061470,2006,29,60,30,120
20060909061488,2006,29,5,0,45
20060909061541,2006,34,0,0,270
20060909061562,2006,34,50,0,30
20060909061575,2006,34,20,0,130
20060909061752,2006,37,0,0,440
20060909061838,2006,39,8,4,70
20060909061950,2006,42,0,0,45
20060909061958,2006,42,6,3,70
20060909062092,2006,48,12,2,150
20060909062169,2006,48,0,0,180
20060909062180,2006,48,30,0,180
20060909062239,2006,50,15,0,150
20060909062306,2006,53,80,5,160
20060909062307,2006,53,0,0,180
20060909062310,2006,53,22,0,0
20060909062368,2006,55,24,10,30
20060909062416,2006,15,0,0,138
20060909062564,2006,55,10,0,160
20061007060721,2006,6,0,0,15
20061007060778,2006,6,60,0,90
20061007061401,2006,27,0,0,180
20061007061871,2006,40,8,0,210
20061008060003,2006,1,2,1,210
